S.NO,Unnamed: 0,Plugin,CVE,CVSS V3 Vector,Severity,IP Address,Protocol,Port,Plugin Name,Synopsis,Description,Solution,See Also,MAC Address,Exploit?,DNS Name,NetBIOS Name,Risk Factor,CVSS V2 Base Score,CVSS V3 Base Score,CVSS V2 Temporal Score,Vuln Publication Date,Patch Publication Date,Plugin Publication Date,Exploit Ease,Plugin Modification Date,Exploit Frameworks,Check Type,Version,Lab name,BU
325,325,57041,,,Info,172.168.20.11,TCP,3389,SSL Perfect Forward Secrecy Cipher Suites Supported,"The remote service supports the use of SSL Perfect Forward Secrecy ciphers, which maintain confidentiality even if the key is stolen.",The remote host supports the use of SSL ciphers that offer Perfect Forward Secrecy (PFS) encryption.  These cipher suites ensure that recorded SSL traffic cannot be broken at a future date if the server's private key is compromised.,,"https://www.openssl.org/docs/manmaster/man1/ciphers.html
https://en.wikipedia.org/wiki/Diffie-Hellman_key_exchange
https://en.wikipedia.org/wiki/Perfect_forward_secrecy",77:4b:4c:36:a6:5f,No,vcprod31.in.rdlabs.hpecorp.net,WORKGROUP\VCPROD31,,,,,,,"Dec 7, 2011 12:00:00 IST",,"Mar 9, 2021 12:00:00 IST",,remote,1.11,Lab1,BU1
326,326,57041,,,Info,172.168.20.11,TCP,9443,SSL Perfect Forward Secrecy Cipher Suites Supported,"The remote service supports the use of SSL Perfect Forward Secrecy ciphers, which maintain confidentiality even if the key is stolen.",The remote host supports the use of SSL ciphers that offer Perfect Forward Secrecy (PFS) encryption.  These cipher suites ensure that recorded SSL traffic cannot be broken at a future date if the server's private key is compromised.,,"https://www.openssl.org/docs/manmaster/man1/ciphers.html
https://en.wikipedia.org/wiki/Diffie-Hellman_key_exchange
https://en.wikipedia.org/wiki/Perfect_forward_secrecy",1c:8e:e5:0b:a9:f3,No,vcprod31.in.rdlabs.hpecorp.net,WORKGROUP\VCPROD31,,,,,,,"Dec 7, 2011 12:00:00 IST",,"Mar 9, 2021 12:00:00 IST",,remote,1.11,Lab1,BU1
327,327,57582,,AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:L/A:N,Medium,172.168.20.11,TCP,1433,SSL Self-Signed Certificate,The SSL certificate chain for this service ends in an unrecognized self-signed certificate.,"The X.509 certificate chain for this service is not signed by a recognized certificate authority.  If the remote host is a public host in production, this nullifies the use of SSL as anyone could establish a man-in-the-middle attack against the remote host. 

Note that this plugin does not check for certificate chains that end in a certificate that is not self-signed, but is signed by an unrecognized certificate authority.",Purchase or generate a proper SSL certificate for this service.,,3b:52:cd:6b:39:b6,No,vcprod31.in.rdlabs.hpecorp.net,WORKGROUP\VCPROD31,Medium,6.4,6.5,,,,"Jan 17, 2012 12:00:00 IST",,"Jun 14, 2022 12:00:00 IST",,remote,1.6,Lab1,BU1
328,328,57582,,AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:L/A:N,Medium,172.168.20.11,TCP,3389,SSL Self-Signed Certificate,The SSL certificate chain for this service ends in an unrecognized self-signed certificate.,"The X.509 certificate chain for this service is not signed by a recognized certificate authority.  If the remote host is a public host in production, this nullifies the use of SSL as anyone could establish a man-in-the-middle attack against the remote host. 

Note that this plugin does not check for certificate chains that end in a certificate that is not self-signed, but is signed by an unrecognized certificate authority.",Purchase or generate a proper SSL certificate for this service.,,ea:89:9f:4c:66:4d,No,vcprod31.in.rdlabs.hpecorp.net,WORKGROUP\VCPROD31,Medium,6.4,6.5,,,,"Jan 17, 2012 12:00:00 IST",,"Jun 14, 2022 12:00:00 IST",,remote,1.6,Lab1,BU1
329,329,57608,,AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:L/A:N/E:U/RL:O/RC:C,Medium,172.168.20.11,TCP,445,SMB Signing not required,Signing is not required on the remote SMB server.,"Signing is not required on the remote SMB server. An unauthenticated, remote attacker can exploit this to conduct man-in-the-middle attacks against the SMB server.","Enforce message signing in the host's configuration. On Windows, this is found in the policy setting 'Microsoft network server: Digitally sign communications (always)'. On Samba, the setting is called 'server signing'. See the 'see also' links for further details.","http://www.nessus.org/u?df39b8b3
http://technet.microsoft.com/en-us/library/cc731957.aspx
http://www.nessus.org/u?74b80723
https://www.samba.org/samba/docs/current/man-html/smb.conf.5.html
http://www.nessus.org/u?a3cac4ea",c1:9a:46:94:32:b1,Yes,vcprod31.in.rdlabs.hpecorp.net,WORKGROUP\VCPROD31,Medium,5,5.3,3.7,"Jan 17, 2012 12:00:00 IST",,"Jan 19, 2012 12:00:00 IST",Exploits are available,"Oct 5, 2022 12:00:00 IST",,remote,1.2,Lab1,BU1
330,330,57690,,,Medium,172.168.20.11,TCP,3389,Terminal Services Encryption Level is Medium or Low,The remote host is using weak cryptography.,"The remote Terminal Services service is not configured to use strong cryptography. 

Using weak cryptography with this service may allow an attacker to eavesdrop on the communications more easily and obtain screenshots and/or keystrokes.","Change RDP encryption level to one of :

 3. High

 4. FIPS Compliant",,84:36:9b:9c:f5:7e,No,vcprod31.in.rdlabs.hpecorp.net,WORKGROUP\VCPROD31,Medium,4.3,,,,,"Jan 25, 2012 12:00:00 IST",,"Feb 12, 2025 12:00:00 IST",,remote,1.88,Lab1,BU1
331,331,58453,,AV:N/AC:H/PR:N/UI:N/S:C/C:L/I:N/A:N,Medium,172.168.20.11,TCP,3389,Terminal Services Doesn't Use Network Level Authentication (NLA) Only,The remote Terminal Services doesn't use Network Level Authentication only.,"The remote Terminal Services is not configured to use Network Level Authentication (NLA) only. NLA uses the Credential Security Support Provider (CredSSP) protocol to perform strong server authentication either through TLS/SSL or Kerberos mechanisms, which protect against man-in-the-middle attacks. In addition to improving authentication, NLA also helps protect the remote computer from malicious users and software by completing user authentication before a full RDP connection is established.",Enable Network Level Authentication (NLA) on the remote RDP server. This is generally done on the 'Remote' tab of the 'System' settings on Windows.,"https://docs.microsoft.com/en-us/previous-versions/windows/it-pro/windows-server-2008-R2-and-2008/cc732713(v=ws.11)
http://www.nessus.org/u?e2628096",f4:67:98:60:5c:01,No,vcprod31.in.rdlabs.hpecorp.net,WORKGROUP\VCPROD31,Medium,4.3,4,,,,"Mar 23, 2012 12:00:00 IST",,"Feb 12, 2025 12:00:00 IST",,remote,1.92,Lab1,BU1
332,332,63061,,,Info,172.168.20.11,TCP,81,VMware vCenter Detect,Detects VMware vCenter servers.,"VMware vCenter is running on the remote host. It is an enterprise- grade computer virtualization product from VMware, Inc.",,,31:99:21:be:95:cc,No,vcprod31.in.rdlabs.hpecorp.net,WORKGROUP\VCPROD31,,,,,,,"Nov 27, 2012 12:00:00 IST",,"Feb 12, 2025 12:00:00 IST",,remote,1.266,Lab1,BU1
333,333,64814,,,Info,172.168.20.11,TCP,3389,Terminal Services Use SSL/TLS,The remote Terminal Services use SSL/TLS.,The remote Terminal Services is configured to use SSL/TLS.,,,a0:b2:da:1c:7d:c6,No,vcprod31.in.rdlabs.hpecorp.net,WORKGROUP\VCPROD31,,,,,,,"Feb 22, 2013 12:00:00 IST",,"Jul 10, 2023 12:00:00 IST",,remote,1.11,Lab1,BU1
334,334,65821,"CVE-2013-2566,CVE-2015-2808",AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:N/A:N/E:U/RL:X/RC:C,Medium,172.168.20.11,TCP,1433,SSL RC4 Cipher Suites Supported (Bar Mitzvah),The remote service supports the use of the RC4 cipher.,"The remote host supports the use of RC4 in one or more cipher suites.
The RC4 cipher is flawed in its generation of a pseudo-random stream of bytes so that a wide variety of small biases are introduced into the stream, decreasing its randomness.

If plaintext is repeatedly encrypted (e.g., HTTP cookies), and an attacker is able to obtain many (i.e., tens of millions) ciphertexts, the attacker may be able to derive the plaintext.","Reconfigure the affected application, if possible, to avoid use of RC4 ciphers. Consider using TLS 1.2 with AES-GCM suites subject to browser and web server support.","https://www.rc4nomore.com/
http://www.nessus.org/u?ac7327a0
http://cr.yp.to/talks/2013.03.12/slides.pdf
http://www.isg.rhul.ac.uk/tls/
https://www.imperva.com/docs/HII_Attacking_SSL_when_using_RC4.pdf",20:ed:11:b3:65:fc,No,vcprod31.in.rdlabs.hpecorp.net,WORKGROUP\VCPROD31,Medium,4.3,5.9,3.7,"Mar 12, 2013 12:00:00 IST",,"Apr 5, 2013 12:00:00 IST",No known exploits are available,"Feb 3, 2021 12:00:00 IST",,remote,1.21,Lab1,BU1
335,335,65821,"CVE-2013-2566,CVE-2015-2808",AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:N/A:N/E:U/RL:X/RC:C,Medium,172.168.20.11,TCP,3389,SSL RC4 Cipher Suites Supported (Bar Mitzvah),The remote service supports the use of the RC4 cipher.,"The remote host supports the use of RC4 in one or more cipher suites.
The RC4 cipher is flawed in its generation of a pseudo-random stream of bytes so that a wide variety of small biases are introduced into the stream, decreasing its randomness.

If plaintext is repeatedly encrypted (e.g., HTTP cookies), and an attacker is able to obtain many (i.e., tens of millions) ciphertexts, the attacker may be able to derive the plaintext.","Reconfigure the affected application, if possible, to avoid use of RC4 ciphers. Consider using TLS 1.2 with AES-GCM suites subject to browser and web server support.","https://www.rc4nomore.com/
http://www.nessus.org/u?ac7327a0
http://cr.yp.to/talks/2013.03.12/slides.pdf
http://www.isg.rhul.ac.uk/tls/
https://www.imperva.com/docs/HII_Attacking_SSL_when_using_RC4.pdf",81:c8:7b:f0:56:16,No,vcprod31.in.rdlabs.hpecorp.net,WORKGROUP\VCPROD31,Medium,4.3,5.9,3.7,"Mar 12, 2013 12:00:00 IST",,"Apr 5, 2013 12:00:00 IST",No known exploits are available,"Feb 3, 2021 12:00:00 IST",,remote,1.21,Lab1,BU1
336,336,66334,,,Info,172.168.20.11,TCP,0,Patch Report,The remote host is missing several patches.,"The remote host is missing one or more security patches. This plugin lists the newest version of each patch to install to make sure the remote host is up-to-date.

Note: Because the 'Show missing patches that have been superseded' setting in your scan policy depends on this plugin, it will always run and cannot be disabled.",Install the patches listed below.,,3c:d6:59:1f:e5:4f,No,vcprod31.in.rdlabs.hpecorp.net,WORKGROUP\VCPROD31,,,,,,,"Jul 8, 2013 12:00:00 IST",,"Feb 12, 2025 12:00:00 IST",,combined,1.284,Lab1,BU1
337,337,69482,,,Info,172.168.20.11,TCP,1433,Microsoft SQL Server STARTTLS Support,The remote service supports encrypting traffic.,The remote Microsoft SQL Server service supports the use of encryption initiated during pre-login to switch from a cleartext to an encrypted communications channel.,,https://msdn.microsoft.com/en-us/library/dd304523.aspx,a8:df:f9:67:43:47,No,vcprod31.in.rdlabs.hpecorp.net,WORKGROUP\VCPROD31,,,,,,,"Jul 4, 2013 12:00:00 IST",,"Apr 11, 2022 12:00:00 IST",,remote,1.15,Lab1,BU1
338,338,69551,,,Low,172.168.20.11,TCP,1433,SSL Certificate Chain Contains RSA Keys Less Than 2048 bits,The X.509 certificate chain used by this service contains certificates with RSA keys shorter than 2048 bits.,"At least one of the X.509 certificates sent by the remote host has a key that is shorter than 2048 bits. According to industry standards set by the Certification Authority/Browser (CA/B) Forum, certificates issued after January 1, 2014 must be at least 2048 bits.

Some browser SSL implementations may reject keys less than 2048 bits after January 1, 2014. Additionally, some SSL certificate vendors may revoke certificates less than 2048 bits before January 1, 2014.

Note that Nessus will not flag root certificates with RSA keys less than 2048 bits if they were issued prior to December 31, 2010, as the standard considers them exempt.","Replace the certificate in the chain with the RSA key less than 2048 bits in length with a longer key, and reissue any certificates signed by the old certificate.",https://www.cabforum.org/wp-content/uploads/Baseline_Requirements_V1.pdf,e7:56:ea:e1:bf:22,No,vcprod31.in.rdlabs.hpecorp.net,WORKGROUP\VCPROD31,Low,,,,,,"Sep 3, 2013 12:00:00 IST",,"Nov 15, 2018 12:00:00 IST",,remote,1.4,Lab1,BU1
339,339,70544,,,Info,172.168.20.11,TCP,443,SSL Cipher Block Chaining Cipher Suites Supported,"The remote service supports the use of SSL Cipher Block Chaining ciphers, which combine previous blocks with subsequent ones.","The remote host supports the use of SSL ciphers that operate in Cipher Block Chaining (CBC) mode.  These cipher suites offer additional security over Electronic Codebook (ECB) mode, but have the potential to leak information if used improperly.",,"https://www.openssl.org/docs/manmaster/man1/ciphers.html
http://www.nessus.org/u?cc4a822a
https://www.openssl.org/~bodo/tls-cbc.txt",94:c1:dd:a3:13:4e,No,vcprod31.in.rdlabs.hpecorp.net,WORKGROUP\VCPROD31,,,,,,,"Oct 22, 2013 12:00:00 IST",,"Feb 3, 2021 12:00:00 IST",,remote,1.3,Lab1,BU1
340,340,70544,,,Info,172.168.20.11,TCP,636,SSL Cipher Block Chaining Cipher Suites Supported,"The remote service supports the use of SSL Cipher Block Chaining ciphers, which combine previous blocks with subsequent ones.","The remote host supports the use of SSL ciphers that operate in Cipher Block Chaining (CBC) mode.  These cipher suites offer additional security over Electronic Codebook (ECB) mode, but have the potential to leak information if used improperly.",,"https://www.openssl.org/docs/manmaster/man1/ciphers.html
http://www.nessus.org/u?cc4a822a
https://www.openssl.org/~bodo/tls-cbc.txt",00:25:7b:95:58:ba,No,vcprod31.in.rdlabs.hpecorp.net,WORKGROUP\VCPROD31,,,,,,,"Oct 22, 2013 12:00:00 IST",,"Feb 3, 2021 12:00:00 IST",,remote,1.3,Lab1,BU1
341,341,70544,,,Info,172.168.20.11,TCP,1433,SSL Cipher Block Chaining Cipher Suites Supported,"The remote service supports the use of SSL Cipher Block Chaining ciphers, which combine previous blocks with subsequent ones.","The remote host supports the use of SSL ciphers that operate in Cipher Block Chaining (CBC) mode.  These cipher suites offer additional security over Electronic Codebook (ECB) mode, but have the potential to leak information if used improperly.",,"https://www.openssl.org/docs/manmaster/man1/ciphers.html
http://www.nessus.org/u?cc4a822a
https://www.openssl.org/~bodo/tls-cbc.txt",f5:4d:53:c7:0d:b7,No,vcprod31.in.rdlabs.hpecorp.net,WORKGROUP\VCPROD31,,,,,,,"Oct 22, 2013 12:00:00 IST",,"Feb 3, 2021 12:00:00 IST",,remote,1.3,Lab1,BU1
342,342,70544,,,Info,172.168.20.11,TCP,1514,SSL Cipher Block Chaining Cipher Suites Supported,"The remote service supports the use of SSL Cipher Block Chaining ciphers, which combine previous blocks with subsequent ones.","The remote host supports the use of SSL ciphers that operate in Cipher Block Chaining (CBC) mode.  These cipher suites offer additional security over Electronic Codebook (ECB) mode, but have the potential to leak information if used improperly.",,"https://www.openssl.org/docs/manmaster/man1/ciphers.html
http://www.nessus.org/u?cc4a822a
https://www.openssl.org/~bodo/tls-cbc.txt",ea:81:21:55:eb:2c,No,vcprod31.in.rdlabs.hpecorp.net,WORKGROUP\VCPROD31,,,,,,,"Oct 22, 2013 12:00:00 IST",,"Feb 3, 2021 12:00:00 IST",,remote,1.3,Lab1,BU1
